"","CONCEPT_ID","CONCEPT_NAME","STANDARD_CONCEPT","STANDARD_CONCEPT_CAPTION","INVALID_REASON","INVALID_REASON_CAPTION","CONCEPT_CODE","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","VALID_START_DATE","VALID_END_DATE"
"171",3332103,"Mild bipolar I disorder, single manic episode","N","Non-Standard","V","Valid","41552001","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"172",3332416,"Severe bipolar I disorder, most recent episode manic, with psychotic features","N","Non-Standard","V","Valid","28663008","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"173",3333268,"Bipolar affective disorder, currently manic, in full remission","N","Non-Standard","V","Valid","191625000","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"174",3333324,"Bipolar I disorder, single manic episode with catatonic features","N","Non-Standard","V","Valid","87950005","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"175",3334162,"Severe bipolar disorder with psychotic features","N","Non-Standard","V","Valid","4441000","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"176",3336230,"Bipolar II disorder, most recent episode major depressive with atypical features","N","Non-Standard","V","Valid","43568002","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"177",3337292,"Mild bipolar II disorder, most recent episode major depressive","N","Non-Standard","V","Valid","71294008","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"178",3338632,"Bipolar I disorder, most recent episode mixed with catatonic features","N","Non-Standard","V","Valid","73471000","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"179",3340317,"Severe bipolar I disorder, most recent episode manic, without psychotic features","N","Non-Standard","V","Valid","162004","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"180",3340454,"Severe bipolar disorder without psychotic features","N","Non-Standard","V","Valid","53049002","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"181",3340963,"Moderate bipolar I disorder, most recent episode depressed","N","Non-Standard","V","Valid","66631006","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"182",3341067,"Bipolar I disorder, most recent episode mixed, in partial remission","N","Non-Standard","V","Valid","36583000","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"183",3342037,"Bipolar I disorder, most recent episode depressed, in partial remission","N","Non-Standard","V","Valid","49512000","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"184",3342601,"Bipolar I disorder, most recent episode manic, in partial remission","N","Non-Standard","V","Valid","63249007","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"185",3343883,"Severe bipolar II disorder, most recent episode major depressive with psychotic features","N","Non-Standard","V","Valid","30520009","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"186",3345410,"Bipolar affective disorder, currently manic, mild","N","Non-Standard","V","Valid","191620005","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"187",3345731,"Bipolar 1 disorder, single manic episode, in remission","N","Non-Standard","V","Valid","75360000","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"188",3356716,"Mixed bipolar affective disorder","N","Non-Standard","V","Valid","191636007","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"189",3361648,"Severe bipolar I disorder, most recent episode mixed, with psychotic features","N","Non-Standard","V","Valid","10981006","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"190",3362205,"Severe bipolar I disorder, most recent episode depressed with psychotic features","N","Non-Standard","V","Valid","59617007","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"191",3362550,"Severe mixed bipolar I disorder","N","Non-Standard","V","Valid","271000119101","Condition","Nebraska Lexicon","Clinical Finding",1343692800000,4102358400000
"192",3367215,"Bipolar II disorder, most recent episode major depressive with catatonic features","N","Non-Standard","V","Valid","22407005","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"193",3367520,"Severe bipolar I disorder, most recent episode manic, with psychotic features, mood-congruent","N","Non-Standard","V","Valid","78640000","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"194",3369661,"Organic bipolar disorder","N","Non-Standard","V","Valid","231444002","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"195",3370326,"Bipolar I disorder, most recent episode depressed, in remission","N","Non-Standard","V","Valid","53607008","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"196",3371266,"Bipolar disorder, most recent episode manic","N","Non-Standard","V","Valid","767632000","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"197",3372503,"Bipolar affective disorder, most recent episode mixed","N","Non-Standard","V","Valid","767633005","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"198",3373465,"Severe bipolar II disorder","N","Non-Standard","V","Valid","371604007","Condition","Nebraska Lexicon","Clinical Finding",1028073600000,4102358400000
"199",3375528,"Bipolar I disorder, most recent episode depressed with atypical features","N","Non-Standard","V","Valid","29929003","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"200",3380158,"Bipolar disorder in full remission","N","Non-Standard","V","Valid","41836007","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"201",3382382,"Severe manic bipolar I disorder","N","Non-Standard","V","Valid","23741000119105","Condition","Nebraska Lexicon","Clinical Finding",1359590400000,4102358400000
"202",3385542,"Bipolar affective disorder, current episode mixed","N","Non-Standard","V","Valid","192362008","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"203",3387000,"Bipolar I disorder, most recent episode manic","N","Non-Standard","V","Valid","767635003","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"204",3395434,"Rapid cycling bipolar I disorder","N","Non-Standard","V","Valid","133091000119105","Condition","Nebraska Lexicon","Clinical Finding",1359590400000,4102358400000
"205",3398093,"Severe bipolar II disorder, most recent episode major depressive, in partial remission","N","Non-Standard","V","Valid","67002003","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"206",3399726,"Severe bipolar I disorder, single manic episode with psychotic features","N","Non-Standard","V","Valid","41832009","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"207",3403203,"Mild bipolar I disorder, most recent episode manic","N","Non-Standard","V","Valid","71984005","Condition","Nebraska Lexicon","Clinical Finding",1.154304e+12,4102358400000
"208",3408131,"Psychosis and severe depression co-occurrent and due to bipolar affective disorder","N","Non-Standard","V","Valid","765176007","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"209",3409094,"Mild bipolar disorder","N","Non-Standard","V","Valid","13313007","Condition","Nebraska Lexicon","Clinical Finding",1.154304e+12,4102358400000
"210",3411835,"Severe bipolar I disorder, most recent episode depressed with psychotic features, mood-incongruent","N","Non-Standard","V","Valid","26203008","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"211",3412910,"Bipolar II disorder, most recent episode major depressive","N","Non-Standard","V","Valid","16295005","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"212",3413593,"Mixed bipolar affective disorder, severe, with psychosis","N","Non-Standard","V","Valid","191641004","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"213",3415164,"Bipolar II disorder, most recent episode major depressive with melancholic features","N","Non-Standard","V","Valid","34315001","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"214",3416480,"Severe bipolar I disorder, most recent episode mixed, without psychotic features","N","Non-Standard","V","Valid","46229002","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"215",3417540,"Severe bipolar II disorder, most recent episode major depressive, in remission","N","Non-Standard","V","Valid","35722002","Condition","Nebraska Lexicon","Clinical Finding",1532995200000,4102358400000
"216",3417877,"Bipolar affective disorder","N","Non-Standard","V","Valid","13746004","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"217",3419203,"Bipolar affective disorder, currently manic, severe, with psychosis","N","Non-Standard","V","Valid","191623007","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"218",3420591,"Bipolar affective disorder, currently manic, moderate","N","Non-Standard","V","Valid","191621009","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"219",3424961,"Bipolar II disorder, most recent episode major depressive with postpartum onset","N","Non-Standard","V","Valid","30687003","Condition","Nebraska Lexicon","Clinical Finding",1012435200000,4102358400000
"220",3520272,"Mixed bipolar affective disorder, in partial or unspecified remission","N","Non-Standard","U","Invalid","602471000000106","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"221",3520273,"Mixed bipolar affective disorder, NOS","N","Non-Standard","U","Invalid","602481000000108","Condition","SNOMED","Clinical Finding",1.27008e+12,1333238400000
"222",3520274,"Unspecified bipolar affective disorder, mild","N","Non-Standard","U","Invalid","602521000000108","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"223",3520275,"Unspecified bipolar affective disorder, moderate","N","Non-Standard","U","Invalid","602531000000105","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"224",3520438,"Other and unspecified manic-depressive psychoses","N","Non-Standard","U","Invalid","613621000000102","Condition","SNOMED","Clinical Finding",1.27008e+12,1333238400000
"225",3520439,"Unspecified manic-depressive psychoses","N","Non-Standard","U","Invalid","613631000000100","Condition","SNOMED","Clinical Finding",1.27008e+12,1333238400000
"226",3520677,"Bipolar affective disorder, currently manic, unspecified","N","Non-Standard","U","Invalid","633731000000103","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"227",3535239,"Unspecified bipolar affective disorder, severe, with psychosis","N","Non-Standard","U","Invalid","602541000000101","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"228",3536127,"Bipolar affective disorder, currently depressed, unspecified","N","Non-Standard","U","Invalid","615941000000103","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"229",3536128,"Bipolar affective disorder, currently depressed, in partial or unspecified remission","N","Non-Standard","U","Invalid","615951000000100","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"230",3536699,"Unspecified bipolar affective disorder, NOS","N","Non-Standard","U","Invalid","623971000000101","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"231",3542121,"Other manic-depressive psychos","N","Non-Standard","U","Invalid","702251000000106","Condition","SNOMED","Clinical Finding",1.27008e+12,1333238400000
"232",3544582,"Bipolar I disorder","N","Non-Standard","U","Invalid","790711000000100","Condition","SNOMED","Clinical Finding",0,1.3176e+12
"233",3545071,"Bipolar I disorder","N","Non-Standard","U","Invalid","808681000000102","Observation","SNOMED","Undefined",0,1.3176e+12
"234",3545072,"Bipolar II disorder","N","Non-Standard","U","Invalid","808691000000100","Observation","SNOMED","Undefined",0,1.3176e+12
"235",3564769,"Unspecified bipolar affective disorder, severe, without mention of psychosis","N","Non-Standard","U","Invalid","613611000000108","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"236",3566276,"Bipolar affective disorder, currently depressed, severe, without mention of psychosis","N","Non-Standard","U","Invalid","530311000000107","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"237",3573259,"Bipolar affective disorder, currently manic, in partial or unspecified remission","N","Non-Standard","U","Invalid","615921000000105","Condition","SNOMED","Clinical Finding",1.27008e+12,1.301616e+12
"238",4000165,"Severe bipolar II disorder, most recent episode major depressive with psychotic features, mood-congruent","S","Standard","V","Valid","19300006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"239",4001733,"Chronic bipolar II disorder, most recent episode major depressive","S","Standard","V","Valid","1196001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"240",4009648,"Mixed bipolar I disorder in full remission","S","Standard","V","Valid","111485001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"241",4028027,"Mild bipolar disorder","S","Standard","V","Valid","13313007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"242",4030102,"Severe bipolar I disorder, single manic episode with psychotic features, mood-congruent","S","Standard","V","Valid","13581000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"243",4030856,"Severe bipolar I disorder, single manic episode without psychotic features","S","Standard","V","Valid","14495005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"244",4031928,"Severe mixed bipolar I disorder with psychotic features, mood-incongruent","S","Standard","V","Valid","10875004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"245",4033390,"Bipolar I disorder, single manic episode with postpartum onset","S","Standard","V","Valid","1499003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"246",4037669,"Bipolar II disorder, most recent episode major depressive","S","Standard","V","Valid","16295005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"247",4045263,"Severe bipolar II disorder, most recent episode major depressive, in full remission","S","Standard","V","Valid","12969000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"248",4051448,"Severe bipolar II disorder, most recent episode major depressive with psychotic features, mood-incongruent","S","Standard","V","Valid","20960007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"249",4071442,"Bipolar I disorder, most recent episode depressed with catatonic features","S","Standard","V","Valid","21900002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"250",4073401,"Bipolar I disorder, most recent episode manic with catatonic features","S","Standard","V","Valid","17782008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"251",4094507,"Severe depressed bipolar I disorder with psychotic features, mood-incongruent","S","Standard","V","Valid","26203008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"252",4098303,"Bipolar affective disorder, currently manic, unspecified","N","Non-Standard","U","Invalid","191619004","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"253",4098304,"Bipolar affective disorder, currently manic, in partial or unspecified remission","N","Non-Standard","U","Invalid","191624001","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"254",4098305,"Bipolar affective disorder, currently manic, NOS","N","Non-Standard","U","Invalid","191626004","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"255",4098306,"Bipolar affective disorder, currently depressed, in partial or unspecified remission","N","Non-Standard","U","Invalid","191633004","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"256",4098307,"Unspecified bipolar affective disorder","N","Non-Standard","U","Invalid","191646009","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"257",4100372,"Mixed bipolar affective disorder, unspecified","N","Non-Standard","U","Invalid","191637003","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"258",4100374,"Unspecified bipolar affective disorder, mild","N","Non-Standard","U","Invalid","191648005","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"259",4100375,"Unspecified bipolar affective disorder, moderate","N","Non-Standard","U","Invalid","191649002","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"260",4100376,"Unspecified bipolar affective disorder, severe, without mention of psychosis","N","Non-Standard","U","Invalid","191650002","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"261",4100377,"Unspecified bipolar affective disorder, in partial or unspecified remission","N","Non-Standard","U","Invalid","191652005","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"262",4100378,"Unspecified manic-depressive psychoses","N","Non-Standard","U","Invalid","191657004","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"263",4100379,"Other mixed manic-depressive psychoses","N","Non-Standard","U","Invalid","191660006","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"264",4102603,"Severe manic bipolar I disorder with psychotic features","S","Standard","V","Valid","28663008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"265",4102666,"Mixed bipolar affective disorder, NOS","N","Non-Standard","U","Invalid","191644007","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"266",4102667,"Unspecified bipolar affective disorder, unspecified","N","Non-Standard","U","Invalid","191647000","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"267",4102668,"Unspecified bipolar affective disorder, severe, with psychosis","N","Non-Standard","U","Invalid","191651003","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"268",4102669,"Other and unspecified manic-depressive psychoses","N","Non-Standard","U","Invalid","191656008","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"269",4103261,"Bipolar affective disorder, currently depressed, unspecified","N","Non-Standard","U","Invalid","191628003","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"270",4103262,"Bipolar affective disorder, currently depressed, NOS","N","Non-Standard","U","Invalid","191635006","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"271",4103263,"Mixed bipolar affective disorder, in partial or unspecified remission","N","Non-Standard","U","Invalid","191642006","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"272",4103264,"Unspecified bipolar affective disorder, in full remission","N","Non-Standard","U","Invalid","191653000","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"273",4103265,"Unspecified bipolar affective disorder, NOS","N","Non-Standard","U","Invalid","191654006","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"274",4103266,"Other and unspecified manic-depressive psychoses NOS","N","Non-Standard","U","Invalid","191661005","Condition","SNOMED","Clinical Finding",1012435200000,1643241600000
"275",4107538,"Bipolar I disorder, most recent episode depressed with atypical features","S","Standard","V","Valid","29929003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"276",4131027,"Severe bipolar disorder with psychotic features, mood-incongruent","S","Standard","V","Valid","26530004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"277",4141603,"Severe manic bipolar I disorder with psychotic features, mood-incongruent","S","Standard","V","Valid","33380008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"278",4144175,"Other manic-depressive psychos","N","Non-Standard","U","Invalid","307525004","Condition","SNOMED","Clinical Finding",1012435200000,1.264896e+12
"279",4144519,"Bipolar II disorder, most recent episode major depressive with melancholic features","S","Standard","V","Valid","34315001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"280",4147991,"Severe bipolar II disorder, most recent episode major depressive with psychotic features","S","Standard","V","Valid","30520009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"281",4148842,"Bipolar I disorder, single manic episode, in full remission","S","Standard","V","Valid","3530005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"282",4148934,"Bipolar II disorder, most recent episode major depressive with postpartum onset","S","Standard","V","Valid","30687003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"283",4150985,"Bipolar I disorder, most recent episode hypomanic","S","Standard","V","Valid","31446002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"284",4154283,"Severe bipolar I disorder","S","Standard","V","Valid","371599001","Condition","SNOMED","Clinical Finding",1028073600000,4102358400000
"285",4155798,"Severe bipolar disorder","S","Standard","V","Valid","371600003","Condition","SNOMED","Clinical Finding",1028073600000,4102358400000
"286",4161200,"Severe bipolar II disorder","S","Standard","V","Valid","371604007","Condition","SNOMED","Clinical Finding",1028073600000,4102358400000
"287",4166701,"Manic bipolar I disorder in remission","S","Standard","V","Valid","45479006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"288",4172156,"Bipolar II disorder, most recent episode hypomanic","S","Standard","V","Valid","48937005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"289",4177651,"Depressed bipolar I disorder in partial remission","S","Standard","V","Valid","49512000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"290",4182998,"Severe depressed bipolar I disorder with psychotic features, mood-congruent","S","Standard","V","Valid","54761006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"291",4185096,"Bipolar II disorder, most recent episode major depressive with atypical features","S","Standard","V","Valid","43568002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"292",4192865,"Bipolar I disorder, most recent episode depressed with melancholic features","S","Standard","V","Valid","75752004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"293",4194222,"Moderate bipolar disorder","S","Standard","V","Valid","79584002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"294",4195158,"Severe bipolar disorder with psychotic features","S","Standard","V","Valid","4441000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"295",4197669,"Chronic bipolar I disorder, most recent episode depressed","S","Standard","V","Valid","51637008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"296",4200385,"Severe bipolar disorder without psychotic features","S","Standard","V","Valid","53049002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"297",4201739,"Depressed bipolar I disorder in remission","S","Standard","V","Valid","53607008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"298",4210024,"Bipolar I disorder, most recent episode manic with postpartum onset","S","Standard","V","Valid","55516002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"299",4215917,"Mild manic bipolar I disorder","S","Standard","V","Valid","71984005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"300",4217940,"Severe bipolar II disorder, most recent episode major depressive without psychotic features","S","Standard","V","Valid","81319007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"301",4220617,"Severe bipolar I disorder, single manic episode with psychotic features","S","Standard","V","Valid","41832009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"302",4220618,"Bipolar disorder in full remission","S","Standard","V","Valid","41836007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"303",4244078,"Schizoaffective disorder, bipolar type","S","Standard","V","Valid","38368003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"304",4251178,"Bipolar I disorder, most recent episode mixed with catatonic features","S","Standard","V","Valid","73471000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"305",4262111,"Moderate bipolar II disorder, most recent episode major depressive","S","Standard","V","Valid","35846004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"306",4262272,"Severe bipolar II disorder, most recent episode major depressive, in remission","S","Standard","V","Valid","35722002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"307",4274957,"Bipolar I disorder, most recent episode mixed with postpartum onset","S","Standard","V","Valid","65042007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"308",4276670,"Severe mixed bipolar I disorder with psychotic features, mood-congruent","S","Standard","V","Valid","64731001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"309",4280361,"Moderate depressed bipolar I disorder","S","Standard","V","Valid","66631006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"310",4283219,"Severe bipolar II disorder, most recent episode major depressive, in partial remission","S","Standard","V","Valid","67002003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"311",4287544,"Manic bipolar I disorder","S","Standard","V","Valid","68569003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"312",4301106,"Bipolar I disorder, single manic episode, in partial remission","S","Standard","V","Valid","78269000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"313",4307804,"Moderate manic bipolar I disorder","S","Standard","V","Valid","82998009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"314",4307956,"Bipolar II disorder","S","Standard","V","Valid","83225003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"315",4310821,"Bipolar disorder in remission","S","Standard","V","Valid","85248005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"316",4312736,"Severe bipolar I disorder, single manic episode with psychotic features, mood-incongruent","S","Standard","V","Valid","86058007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"317",4322477,"Severe bipolar disorder with psychotic features, mood-congruent","S","Standard","V","Valid","70546001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"318",4324945,"Mild bipolar II disorder, most recent episode major depressive","S","Standard","V","Valid","71294008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"319",4327669,"Bipolar I disorder, single manic episode, in remission","S","Standard","V","Valid","75360000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"320",4330846,"Bipolar II disorder, most recent episode major depressive with catatonic features","S","Standard","V","Valid","22407005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"321",4333670,"Organic bipolar disorder","S","Standard","V","Valid","231444002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"322",4336405,"Bipolar I disorder, most recent episode depressed with postpartum onset","S","Standard","V","Valid","87203005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"323",4338812,"Bipolar I disorder, single manic episode with catatonic features","S","Standard","V","Valid","87950005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"324",35207136,"Schizoaffective disorder, bipolar type","N","Non-Standard","V","Valid","F25.0","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"325",35207145,"Bipolar disorder, current episode hypomanic","N","Non-Standard","V","Valid","F31.0","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"326",35207146,"Bipolar disorder, current episode manic severe with psychotic features","N","Non-Standard","V","Valid","F31.2","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"327",35207147,"Bipolar disorder, current episode depressed, severe, without psychotic features","N","Non-Standard","V","Valid","F31.4","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"328",35207148,"Bipolar disorder, current episode depressed, severe, with psychotic features","N","Non-Standard","V","Valid","F31.5","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"329",35207149,"Bipolar disorder, unspecified","N","Non-Standard","V","Valid","F31.9","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"330",35622934,"Psychosis and severe depression co-occurrent and due to bipolar affective disorder","S","Standard","V","Valid","765176007","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"331",35624743,"Bipolar disorder, most recent episode depression","S","Standard","V","Valid","767631007","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"332",35624744,"Bipolar disorder, most recent episode manic","S","Standard","V","Valid","767632000","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"333",35624745,"Bipolar affective disorder, most recent episode mixed","S","Standard","V","Valid","767633005","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"334",35624747,"Bipolar I disorder, most recent episode manic","S","Standard","V","Valid","767635003","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"335",35624748,"Bipolar I disorder, most recent episode depression","S","Standard","V","Valid","767636002","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"336",37109940,"Bipolar type I disorder currently in full remission","S","Standard","V","Valid","723903001","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"337",37117177,"Bipolar type II disorder currently in full remission","S","Standard","V","Valid","723905008","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"338",37209504,"Bipolar disorder caused by drug","S","Standard","V","Valid","16238741000119105","Condition","SNOMED","Clinical Finding",1564531200000,4102358400000
"339",37312578,"Rapid cycling bipolar II disorder","S","Standard","V","Valid","789061003","Condition","SNOMED","Clinical Finding",1580428800000,4102358400000
"340",40321769,"Other manic-depressive psychos","N","Non-Standard","U","Invalid","154874009","Condition","SNOMED","Clinical Finding",0,1012435200000
"341",40356767,"Affective psychoses: [manic depressive] or [involutional melancholia]","N","Non-Standard","D","Invalid","268749008","Condition","SNOMED","Clinical Finding",0,1012435200000
"342",40388256,"Bipolar disorder","N","Non-Standard","U","Invalid","192355004","Condition","SNOMED","Clinical Finding",0,1012435200000
"343",40388263,"Bipolar affective disorder, currently depressed, severe, with psychosis","N","Non-Standard","D","Invalid","192361001","Condition","SNOMED","Clinical Finding",0,1012435200000
"344",40433642,"Bipolar II disorder","N","Non-Standard","U","Invalid","231497008","Condition","SNOMED","Clinical Finding",0,1012435200000
"345",42486671,"Bipolar affective disorder","N","Non-Standard","V","Valid","F31","Condition","KCD7","KCD7 code",1498867200000,4102358400000
